"group_id","year","colony","colony_old","latitude","longitude","region","species","count","notes"
1760,2004,lumpy,Lumpy,25.95405,-80.65405,3as,anhi,2,
1760,2006,lumpy,Lumpy,25.952917,-80.652933,3as,gbhe,4,
1760,2006,lumpy,Lumpy,25.952917,-80.652933,3as,greg,56,
1760,2007,lumpy,Lumpy,25.95365,-80.653517,3as,gbhe,2,
1760,2009,lumpy,Lumpy,25.95365,-80.653517,3as,gbhe,2,
1760,2009,lumpy,Lumpy,25.95365,-80.653517,3as,greg,75,
1760,2010,lumpy,Lumpy,25.95365,-80.653517,3as,gbhe,1,
1760,2010,lumpy,Lumpy,25.95365,-80.653517,3as,greg,8,
1760,2013,lumpy,Lumpy,25.95365,-80.65352,3as,greg,19,
1768,1994,hestia,Hestia,25.961667,-80.48,3b,gbhe,1,
1768,1995,hestia,Hestia,25.960583,-80.478333,3b,greg,9,
1768,1996,hestia,Hestia,25.960217,-80.478283,3b,gbhe,1,
1768,1996,hestia,Hestia,25.960217,-80.478283,3b,greg,17,
1768,2001,hestia,Hestia,25.961,-80.479667,3b,anhi,2,
1768,2001,hestia,Hestia,25.961,-80.479667,3b,greg,3,
1768,2002,hestia,Hestia,25.961,-80.479667,3b,greg,35,
1768,2003,hestia,Hestia,25.959767,-80.479267,3b,anhi,40,
1768,2003,hestia,Hestia,25.959767,-80.479267,3b,gbhe,10,
1768,2003,hestia,Hestia,25.959767,-80.479267,3b,greg,21,
1768,2003,hestia,Hestia,25.959767,-80.479267,3b,trhe,1,
1768,2006,hestia,Hestia,25.959933,-80.478633,3b,greg,29,
1768,2007,hestia,Hestia,25.959017,-80.478983,3b,anhi,13,
1768,2007,hestia,Hestia,25.959017,-80.478983,3b,gbhe,9,
1768,2007,hestia,Hestia,25.959017,-80.478983,3b,greg,39,
1768,2007,hestia,Hestia,25.959017,-80.478983,3b,smhe,2,
1768,2008,hestia,Hestia,25.959017,-80.478983,3b,greg,3,
1768,2009,hestia,Hestia,25.959017,-80.478983,3b,gbhe,3,
1768,2009,hestia,Hestia,25.959017,-80.478983,3b,greg,9,
1768,2012,hestia,Hestia,25.959017,-80.478983,3b,greg,27,
1773,1993,horus,L-67,25.9555,-80.565333,3as,gbhe,2,
1773,1993,horus,L-67,25.9555,-80.565333,3as,greg,280,
1773,1993,horus,L-67,25.9555,-80.565333,3as,sneg,10,
1773,1993,horus,L-67,25.9555,-80.565333,3as,trhe,15,
1773,1994,horus,L-67,25.9555,-80.565333,3as,bcnh,70,
1773,1994,horus,L-67,25.9555,-80.565333,3as,greg,370,
1773,1994,horus,L-67,25.9555,-80.565333,3as,lbhe,20,
1773,1994,horus,L-67,25.9555,-80.565333,3as,sneg,55,
1773,1994,horus,L-67,25.9555,-80.565333,3as,trhe,15,
1773,1995,horus,L-67,25.9555,-80.565333,3as,anhi,55,
1773,1995,horus,L-67,25.9555,-80.565333,3as,bcnh,15,
1773,1995,horus,L-67,25.9555,-80.565333,3as,gbhe,4,
1773,1995,horus,L-67,25.9555,-80.565333,3as,greg,150,
1773,1995,horus,L-67,25.9555,-80.565333,3as,trhe,40,
1773,1996,horus,l67,25.956667,-80.568333,3as,greg,98,
1773,1997,horus,L-67,25.9555,-80.565333,3as,anhi,5,
1773,1997,horus,L-67,25.9555,-80.565333,3as,gbhe,2,
1773,1997,horus,L-67,25.9555,-80.565333,3as,greg,83,
1773,1998,horus,L-67,25.9555,-80.565333,3as,gbhe,4,
1773,1998,horus,L-67,25.9555,-80.565333,3as,greg,62,
1773,1998,horus,L67,25.962317,-80.571983,3as,anhi,40,
1773,1998,horus,L67,25.962317,-80.571983,3as,dcco,12,
1773,1998,horus,L67,25.962317,-80.571983,3as,gbhe,1,
1773,1998,horus,L67,25.962317,-80.571983,3as,greg,40,
1773,1998,horus,L67,25.966167,-80.572667,3as,greg,20,
1773,1999,horus,L-67,25.9614,-80.572833,3as,anhi,25,
1773,1999,horus,L-67,25.9614,-80.572833,3as,gbhe,2,
1773,1999,horus,L-67,25.9614,-80.572833,3as,greg,70,
1773,2001,horus,L67,25.964667,-80.574667,3as,anhi,9,
1773,2001,horus,L67,25.964667,-80.574667,3as,bcnh,50,
1773,2001,horus,L67,25.964667,-80.574667,3as,gbhe,2,
1773,2001,horus,L67,25.964667,-80.574667,3as,glib,20,
1773,2001,horus,L67,25.964667,-80.574667,3as,greg,180,
1773,2001,horus,L67,25.964667,-80.574667,3as,lbhe,2,
1773,2001,horus,L67,25.964667,-80.574667,3as,whib,600,
1773,2002,horus,L67,25.964667,-80.574667,3as,anhi,3,
1773,2002,horus,L67,25.964667,-80.574667,3as,bcnh,2,
1773,2002,horus,L67,25.964667,-80.574667,3as,greg,350,
1773,2002,horus,L67,25.964667,-80.574667,3as,trhe,50,
1773,2003,horus,L67,25.964667,-80.574667,3as,gbhe,6,
1773,2003,horus,L67,25.964667,-80.574667,3as,greg,65,
1773,2004,horus,L67,25.9622,-80.572083,3as,greg,45,
1773,2004,horus,L67,25.964667,-80.574667,3as,greg,95,
1773,2005,horus,L-67,25.964667,-80.574667,3as,greg,104,
1773,2006,horus,L67,25.96205,-80.5724,3as,gbhe,4,
1773,2006,horus,L67,25.96205,-80.5724,3as,lbhe,157,
1773,2006,horus,L67,25.96205,-80.5724,3as,whib,16,
1773,2007,horus,L67,25.960517,-80.572067,3as,anhi,4,
1773,2007,horus,L67,25.960517,-80.572067,3as,gbhe,55,
1773,2007,horus,L67,25.960517,-80.572067,3as,greg,197,
1773,2007,horus,L67,25.960517,-80.572067,3as,smhe,47,
1773,2007,horus,L67,25.960517,-80.572067,3as,sneg,2,
1773,2008,horus,L67,25.960517,-80.572067,3as,greg,8,
1773,2009,horus,L67,25.960517,-80.572067,3as,gbhe,1,
1773,2009,horus,L67,25.960517,-80.572067,3as,greg,293,
1773,2010,horus,L67,25.960517,-80.572067,3as,anhi,40,
1773,2010,horus,L67,25.960517,-80.572067,3as,gbhe,3,
1773,2010,horus,L67,25.960517,-80.572067,3as,greg,123,
1773,2011,horus,L67,25.960517,-80.572067,3as,gbhe,11,
1773,2011,horus,L67,25.960517,-80.572067,3as,gbhe,11,
1773,2011,horus,L67,25.960517,-80.572067,3as,greg,300,
1773,2011,horus,L67,25.960517,-80.572067,3as,greg,300,
1773,2011,horus,L67,25.960517,-80.572067,3as,rosp,5,
1773,2011,horus,L67,25.960517,-80.572067,3as,rosp,5,
1773,2011,horus,L67,25.960517,-80.572067,3as,whib,800,
1773,2011,horus,L67,25.960517,-80.572067,3as,whib,800,
1773,2012,horus,L67,25.960517,-80.572067,3as,greg,62,
1773,2013,horus,L-67 (Horus),25.960517,-80.572067,3as,greg,300,
1773,2014,horus,L-67,25.960517,-80.572067,3as,greg,250,
1773,2015,horus,Horus,25.96052,-80.57207,3as,anhi,347,
1773,2015,horus,Horus,25.96052,-80.57207,3as,greg,347,
1773,2016,horus,Horus,25.96052,-80.57207,3as,greg,90,
1773,2017,horus,Horus,25.96052,-80.57207,3as,gbhe,22,
1773,2017,horus,Horus,25.96052,-80.57207,3as,greg,162,
1773,2017,horus,Horus,25.96052,-80.57207,3as,lada,26,
1773,2018,horus,Horus,25.96052,-80.57207,3as,gbhe,31,
1773,2018,horus,Horus,25.96052,-80.57207,3as,greg,477,
1773,2020,horus,Horus,25.96052,-80.57207,3as,anhi,1,
1773,2020,horus,Horus,25.96052,-80.57207,3as,gbhe,113,
1773,2020,horus,Horus,25.96052,-80.57207,3as,greg,485,
1773,2021,horus,Horus,25.96052,-80.57207,3as,bcnh,4,
1773,2021,horus,Horus,25.96052,-80.57207,3as,gbhe,67,
1773,2021,horus,Horus,25.96052,-80.57207,3as,greg,434,
1773,2021,horus,Horus,25.96052,-80.57207,3as,smwh,11,
1773,2021,horus,Horus,25.96052,-80.57207,3as,trhe,1,
1774,2000,donuthole,Donuthole,25.964667,-80.589733,3as,anhi,30,
1774,2000,donuthole,Donuthole,25.964667,-80.589733,3as,gbhe,8,
1774,2000,donuthole,Donuthole,25.964667,-80.589733,3as,greg,56,
1844,2002,1844,90,25.971667,-80.7015,3as,greg,53,
1844,2003,1844,,25.971,-80.70105,3as,greg,63,
1844,2004,1844,,25.970617,-80.700517,3as,anhi,6,
1844,2004,1844,,25.970617,-80.700517,3as,gbhe,1,
1844,2004,1844,,25.970617,-80.700517,3as,greg,55,
1844,2004,1844,,25.971267,-80.701433,3as,anhi,10,
1844,2004,1844,,25.971267,-80.701433,3as,gbhe,1,
1844,2004,1844,,25.971267,-80.701433,3as,greg,50,
1844,2006,1844,,25.970467,-80.6999,3as,greg,61,
1867,1993,pocket_willow,Pocket willow,25.975167,-80.528333,3b,lbhe,15,
1867,1993,pocket_willow,Pocket willow,25.975167,-80.528333,3b,sneg,50,
1867,1994,pocket_willow,Pocket Willow,25.975167,-80.528333,3b,anhi,10,
1867,1994,pocket_willow,Pocket Willow,25.975167,-80.528333,3b,bcnh,15,
1867,1994,pocket_willow,Pocket Willow,25.975167,-80.528333,3b,greg,10,
1867,1994,pocket_willow,Pocket Willow,25.975167,-80.528333,3b,lbhe,30,
1867,1994,pocket_willow,Pocket Willow,25.975167,-80.528333,3b,sneg,5,
1867,1995,pocket_willow,Pocket Willow,25.97615,-80.528117,3b,anhi,9,
1867,1995,pocket_willow,Pocket Willow,25.97615,-80.528117,3b,bcnh,7,
1867,1995,pocket_willow,Pocket Willow,25.97615,-80.528117,3b,gbhe,1,
1867,1995,pocket_willow,Pocket Willow,25.97615,-80.528117,3b,lbhe,15,
1867,2001,pocket_willow,Pocket Willow,25.975,-80.527167,3b,whib,2265,
1867,2002,pocket_willow,Pocket Willow,25.972667,-80.525,3b,greg,72,
1867,2002,pocket_willow,Pocket Willow,25.972667,-80.525,3b,sneg,39,
1882,2012,1882,,25.97833,-80.73566,3as,wost,45,
1932,2006,1932,,25.986817,-80.6953,3as,gbhe,2,
1932,2006,1932,,25.986817,-80.6953,3as,greg,62,
1946,1993,mud_canal_south,Mud Canal South,25.993333,-80.460833,3b,bcnh,2,
1946,1993,mud_canal_south,Mud Canal South,25.993333,-80.460833,3b,greg,5,
1946,1994,mud_canal_south,Mud Canal S.,25.993333,-80.460833,3b,greg,15,
1946,1995,mud_canal_south,Mud Canal South,25.993333,-80.460833,3b,anhi,10,
1946,1995,mud_canal_south,Mud Canal South,25.993333,-80.460833,3b,greg,30,
1980,2004,1980,,26.0045,-80.81985,3as,whib,56,
2006,1999,jerrod,Jerrod,26.000633,-80.596883,3as,anhi,7,
2006,1999,jerrod,Jerrod,26.000633,-80.596883,3as,gbhe,2,
2006,2000,jerrod,Jerrod,26.004083,-80.59565,3as,anhi,3,
2006,2000,jerrod,Jerrod,26.004083,-80.59565,3as,gbhe,1,
2006,2001,jerrod,Jerrod,26.007167,-80.595,3as,greg,45,
2006,2003,jerrod,Jerrod,26.0005,-80.590667,3as,greg,5,
2006,2003,jerrod,Jerrod,26.005467,-80.5969,3as,anhi,8,
2006,2003,jerrod,Jerrod,26.005467,-80.5969,3as,gbhe,2,
2006,2003,jerrod,Jerrod,26.005467,-80.5969,3as,greg,1,
2006,2004,jerrod,Jerrod,26.005517,-80.596817,3as,anhi,20,
2006,2004,jerrod,Jerrod,26.005517,-80.596817,3as,gbhe,3,
2006,2004,jerrod,Jerrod,26.005517,-80.596817,3as,greg,5,
2006,2006,jerrod,Jerrod,26.00275,-80.5941,3as,lbhe,30,
2006,2006,jerrod,Jerrod,26.003767,-80.597617,3as,greg,24,
2006,2007,jerrod,Jerrod,26.000117,-80.595133,3as,greg,14,
2006,2008,jerrod,Jerrod,26.000117,-80.595133,3as,gbhe,3,
2006,2008,jerrod,Jerrod,26.000117,-80.595133,3as,greg,8,
2006,2009,jerrod,Jerrod,26.000117,-80.595133,3as,greg,90,
2006,2009,jerrod,Jerrod,26.000117,-80.595133,3as,smhe,47,
2006,2009,jerrod,Jerrod,26.00377,-80.59762,3as,greg,158,
2006,2010,jerrod,Jerrod,26.00377,-80.59762,3as,greg,7,
2006,2010,jerrod,Jerrod,26.00377,-80.59762,3as,smhe,18,
2006,2011,jerrod,Jerrod,26.00377,-80.59762,3as,greg,40,
2006,2012,jerrod,Jerrod,26.000117,-80.595133,3as,greg,112,
2006,2013,jerrod,Jerrod,26.000117,-80.595133,3as,greg,155,
2006,2014,jerrod,Jerrod,26.000117,-80.595133,3as,greg,86,
2006,2015,jerrod,Jerrod,26.00012,-80.59513,3as,anhi,90,
2006,2015,jerrod,Jerrod,26.00012,-80.59513,3as,greg,90,
2006,2016,jerrod,Jerrod,26.00012,-80.59513,3as,greg,75,
2006,2018,jerrod,Jerrod,26.00012,-80.59513,3as,gbhe,7,
2006,2018,jerrod,Jerrod,26.00012,-80.59513,3as,greg,140,
2006,2020,jerrod,Jerrod,26.00012,-80.59513,3as,anhi,1,"1s indicate presence"
2006,2020,jerrod,Jerrod,26.00012,-80.59513,3as,bcnh,1,"1s indicate presence"
2006,2020,jerrod,Jerrod,26.00012,-80.59513,3as,gbhe,24,"1s indicate presence"
2006,2020,jerrod,Jerrod,26.00012,-80.59513,3as,greg,167,"1s indicate presence"
2006,2020,jerrod,Jerrod,26.00012,-80.59513,3as,rosp,1,"1s indicate presence"
2006,2020,jerrod,Jerrod,26.00012,-80.59513,3as,sneg,11,"1s indicate presence"
2006,2021,jerrod,Jerrod,26.00012,-80.59513,3as,gbhe,14,
2006,2021,jerrod,Jerrod,26.00012,-80.59513,3as,greg,144,
2011,1993,juno,Mud Canal,26.01,-80.460833,3b,bcnh,50,
2011,1993,juno,Mud Canal,26.01,-80.460833,3b,caeg,200,
2011,1993,juno,Mud Canal,26.01,-80.460833,3b,gbhe,1,
2011,1993,juno,Mud Canal,26.01,-80.460833,3b,greg,240,
2011,1993,juno,Mud Canal,26.01,-80.460833,3b,lbhe,15,
2011,1993,juno,Mud Canal,26.01,-80.460833,3b,trhe,100,
2011,1994,juno,Mud Canal,26.01,-80.460833,3b,bcnh,25,
2011,1994,juno,Mud Canal,26.01,-80.460833,3b,caeg,70,
2011,1994,juno,Mud Canal,26.01,-80.460833,3b,greg,130,
2011,1994,juno,Mud Canal,26.01,-80.460833,3b,sneg,70,
2011,1994,juno,Mud Canal,26.01,-80.460833,3b,trhe,25,
2011,1995,juno,Mud Canal,26.01,-80.460833,3b,anhi,15,
2011,1995,juno,Mud Canal,26.01,-80.460833,3b,caeg,400,
2011,1995,juno,Mud Canal,26.01,-80.460833,3b,gbhe,2,
2011,1995,juno,Mud Canal,26.01,-80.460833,3b,greg,140,
2011,1995,juno,Mud Canal,26.01,-80.460833,3b,trhe,75,
2011,1996,juno,Mud Canal,26.01,-80.460833,3b,caeg,100,
2011,1996,juno,Mud Canal,26.01,-80.460833,3b,greg,90,
2011,1996,juno,Mud Canal,26.01,-80.460833,3b,sneg,20,
2011,1997,juno,Mud Canal,26.016333,-80.457833,3b,greg,120,
2011,1998,juno,Mud Canal,26.01,-80.460833,3b,caeg,275,
2011,1998,juno,Mud Canal,26.01,-80.460833,3b,gbhe,3,
2011,1998,juno,Mud Canal,26.01,-80.460833,3b,greg,95,
2011,1998,juno,Mud Canal,26.01,-80.460833,3b,lbhe,20,
2011,1998,juno,Mud Canal,26.01,-80.460833,3b,sneg,17,
2011,1998,juno,Mud Canal,26.01,-80.460833,3b,whib,30,
2011,1999,juno,Mud Canal,26.01,-80.461667,3b,anhi,76,
2011,1999,juno,Mud Canal,26.01,-80.461667,3b,bcnh,50,
2011,1999,juno,Mud Canal,26.01,-80.461667,3b,caeg,300,
2011,1999,juno,Mud Canal,26.01,-80.461667,3b,gbhe,3,
2011,1999,juno,Mud Canal,26.01,-80.461667,3b,greg,85,
2011,1999,juno,Mud Canal,26.01,-80.461667,3b,lbhe,20,
2011,1999,juno,Mud Canal,26.01,-80.461667,3b,trhe,16,
2011,2000,juno,Mud Canal,26.016167,-80.460167,3b,anhi,80,
2011,2000,juno,Mud Canal,26.016167,-80.460167,3b,bcnh,30,
2011,2000,juno,Mud Canal,26.016167,-80.460167,3b,caeg,85,
2011,2000,juno,Mud Canal,26.016167,-80.460167,3b,gbhe,12,
2011,2000,juno,Mud Canal,26.016167,-80.460167,3b,greg,105,
2011,2000,juno,Mud Canal,26.016167,-80.460167,3b,lbhe,50,
2011,2000,juno,Mud Canal,26.016167,-80.460167,3b,sneg,15,
2011,2001,juno,Mud Canal,26.016167,-80.460167,3b,greg,150,
2011,2002,juno,Mud Canal,26.016167,-80.460167,3b,greg,100,
2011,2002,juno,Mud Canal,26.016167,-80.460167,3b,sneg,86,
2011,2003,juno,Mud Canal,26.016167,-80.460167,3b,caeg,75,
2011,2003,juno,Mud Canal,26.016167,-80.460167,3b,greg,20,
2011,2003,juno,Mud Canal,26.016167,-80.460167,3b,sneg,5,
2011,2003,juno,Mud Canal,26.016167,-80.460167,3b,whib,75,
2011,2006,juno,Mud Canal,26.0136,-80.456317,3b,greg,24,
2011,2006,juno,Mud Canal,26.0136,-80.456317,3b,whib,20,
2011,2008,juno,Mud Canal,26.0136,-80.45632,3b,gbhe,2,
2011,2009,juno,Mud Canal,26.0136,-80.45632,3b,smhe,22,
2011,2010,juno,Mud Canal,26.0136,-80.45632,3b,gbhe,4,
2011,2010,juno,Mud Canal,26.0136,-80.45632,3b,greg,62,
2011,2018,juno,Juno,26.0143,-80.45685,3b,gbhe,2,
2011,2018,juno,Juno,26.0143,-80.45685,3b,greg,107,
2011,2021,juno,Juno,26.0136,-80.45632,3b,greg,340,
2013,2002,2013,54,26.008,-80.539333,3as,greg,100,
2016,1997,joule,Joule,26.012,-80.63055,3as,anhi,1,"1"
2016,1997,joule,Joule,26.012,-80.63055,3as,gbhe,3,"1"
2016,1998,joule,Joule,26.014467,-80.63095,3as,anhi,3,
2016,1998,joule,Joule,26.014467,-80.63095,3as,gbhe,3,
2016,1998,joule,Joule,26.01475,-80.63125,3as,anhi,4,
2016,1999,joule,Joule,26.013983,-80.631017,3as,anhi,9,
2016,1999,joule,Joule,26.013983,-80.631017,3as,gbhe,3,
2016,2000,joule,Joule,26.01445,-80.6305,3as,anhi,12,
2016,2000,joule,Joule,26.01445,-80.6305,3as,bcnh,1,
2016,2000,joule,Joule,26.01445,-80.6305,3as,gbhe,1,
2016,2001,joule,Joule,26.014,-80.6335,3as,anhi,2,
2016,2001,joule,Joule,26.014,-80.6335,3as,gbhe,1,
2016,2004,joule,Joule,26.013817,-80.630833,3as,anhi,6,
2016,2004,joule,Joule,26.013817,-80.630833,3as,gbhe,4,
2016,2004,joule,Joule,26.013817,-80.630833,3as,greg,20,
2016,2006,joule,Joule,26.0123,-80.632333,3as,gbhe,2,
2016,2006,joule,Joule,26.0123,-80.632333,3as,greg,120,
2016,2006,joule,Joule,26.0123,-80.632333,3as,sneg,200,
2016,2007,joule,Joule,26.0123,-80.632333,3as,anhi,5,
2016,2007,joule,Joule,26.0123,-80.632333,3as,greg,23,
2016,2008,joule,Joule,26.0123,-80.632333,3as,gbhe,2,
2016,2008,joule,Joule,26.0123,-80.632333,3as,greg,10,
2016,2009,joule,Joule,26.0123,-80.632333,3as,greg,254,
2016,2009,joule,Joule,26.0123,-80.632333,3as,smhe,295,
2016,2010,joule,Joule,26.0123,-80.632333,3as,bcnh,70,
2016,2010,joule,Joule,26.0123,-80.632333,3as,gbhe,4,
2016,2010,joule,Joule,26.0123,-80.632333,3as,greg,121,
2016,2011,joule,Joule,26.0123,-80.632333,3as,greg,125,
2016,2011,joule,Joule,26.0123,-80.632333,3as,rosp,3,
2016,2012,joule,Joule,26.0123,-80.632333,3as,greg,223,
2016,2013,joule,Joule,26.0123,-80.632333,3as,greg,180,
2016,2014,joule,Joule,26.0123,-80.632333,3as,gbhe,1,"1s indicate presence"
2016,2014,joule,Joule,26.0123,-80.632333,3as,greg,97,"1s indicate presence"
2016,2015,joule,Joule,26.0123,-80.63233,3as,anhi,75,
2016,2015,joule,Joule,26.0123,-80.63233,3as,greg,75,
2016,2016,joule,Joule,26.0123,-80.63233,3as,greg,102,
2016,2017,joule,Joule,26.0123,-80.63233,3as,gbhe,4,
2016,2017,joule,Joule,26.0123,-80.63233,3as,greg,110,
2016,2018,joule,Joule,26.0123,-80.63233,3as,gbhe,6,
2016,2018,joule,Joule,26.0123,-80.63233,3as,greg,203,
2016,2020,joule,Joule,26.0123,-80.63233,3as,anhi,1,"1s indicate presence"
2016,2020,joule,Joule,26.0123,-80.63233,3as,gbhe,2,"1s indicate presence"
2016,2020,joule,Joule,26.0123,-80.63233,3as,greg,285,"1s indicate presence"
2016,2020,joule,Joule,26.0123,-80.63233,3as,wost,14,"1s indicate presence"
2016,2021,joule,Joule,26.0123,-80.63233,3as,gbhe,2,
2016,2021,joule,Joule,26.0123,-80.63233,3as,greg,114,
2049,1999,2049,,26.018067,-80.692167,3as,greg,75,
2060,2006,jupiter,,26.015417,-80.563517,3as,gbhe,2,
2060,2006,jupiter,,26.015417,-80.563517,3as,sneg,60,
2060,2007,jupiter,JUPITER,26.015567,-80.562717,3as,gbhe,14,
2060,2007,jupiter,JUPITER,26.015567,-80.562717,3as,greg,380,
2060,2007,jupiter,JUPITER,26.015567,-80.562717,3as,smhe,52,
2060,2008,jupiter,JUPITER,26.015567,-80.562717,3as,greg,1,
2060,2009,jupiter,JUPITER,26.015567,-80.562717,3as,gbhe,2,
2060,2009,jupiter,JUPITER,26.015567,-80.562717,3as,greg,278,
2060,2010,jupiter,JUPITER,26.015567,-80.562717,3as,gbhe,2,
2060,2010,jupiter,JUPITER,26.015567,-80.562717,3as,greg,49,
2060,2010,jupiter,JUPITER,26.015567,-80.562717,3as,smhe,14,
2060,2011,jupiter,Jupiter,26.015567,-80.562717,3as,gbhe,5,
2060,2011,jupiter,Jupiter,26.015567,-80.562717,3as,greg,200,
2060,2012,jupiter,Jupiter,26.015567,-80.562717,3as,greg,266,
2060,2013,jupiter,Jupiter,26.015567,-80.562717,3as,greg,141,
2060,2014,jupiter,Jupiter,26.015567,-80.562717,3as,greg,64,
2060,2018,jupiter,Jupiter,26.01557,-80.56272,3as,gbhe,3,
2060,2018,jupiter,Jupiter,26.01557,-80.56272,3as,greg,62,
2060,2020,jupiter,Jupiter,26.01557,-80.56272,3as,gbhe,15,
2060,2020,jupiter,Jupiter,26.01557,-80.56272,3as,greg,95,
2060,2021,jupiter,Jupiter,26.01557,-80.56272,3as,gbhe,13,
2060,2021,jupiter,Jupiter,26.01557,-80.56272,3as,greg,180,
2061,1999,vulture,Holiday Trail So.,26.026067,-80.5391,3as,anhi,2,
2061,1999,vulture,Holiday Trail So.,26.026067,-80.5391,3as,gbhe,4,
2061,1999,vulture,Holiday Trail So.,26.026067,-80.5391,3as,greg,17,
2061,2000,vulture,,26.024667,-80.539333,3as,anhi,2,
2061,2000,vulture,,26.024667,-80.539333,3as,gbhe,3,
2061,2000,vulture,,26.024667,-80.539333,3as,greg,50,
2061,2001,vulture,Donut,26.024667,-80.539333,3as,anhi,50,
2061,2001,vulture,Donut,26.024667,-80.539333,3as,bcnh,15,
2061,2001,vulture,Donut,26.024667,-80.539333,3as,gbhe,1,
2061,2001,vulture,Donut,26.024667,-80.539333,3as,glib,6,
2061,2001,vulture,Donut,26.024667,-80.539333,3as,greg,150,
2061,2001,vulture,Donut,26.024667,-80.539333,3as,lbhe,20,
2061,2001,vulture,Donut,26.024667,-80.539333,3as,whib,20,
2061,2002,vulture,Donut,26.024667,-80.539333,3as,greg,250,
2061,2004,vulture,Donut,26.024667,-80.539333,3as,greg,175,
2061,2005,vulture,Vulture,26.022183,-80.536883,3as,anhi,25,
2061,2005,vulture,Vulture,26.022183,-80.536883,3as,gbhe,5,
2061,2005,vulture,Vulture,26.022183,-80.536883,3as,greg,121,
2061,2006,vulture,Vulture,26.022183,-80.536883,3as,gbhe,1,
2061,2006,vulture,Vulture,26.022183,-80.536883,3as,greg,378,
2061,2006,vulture,Vulture,26.022183,-80.536883,3as,sneg,80,
2061,2007,vulture,Vulture,26.025633,-80.539167,3as,anhi,3,
2061,2007,vulture,Vulture,26.025633,-80.539167,3as,gbhe,27,
2061,2007,vulture,Vulture,26.025633,-80.539167,3as,greg,82,
2061,2009,vulture,Vulture,26.025633,-80.539167,3as,greg,204,
2061,2009,vulture,Vulture,26.025633,-80.539167,3as,smhe,51,
2061,2015,vulture,Vulture,26.02564,-80.53916,3as,greg,55,
2061,2016,vulture,Vulture,26.02564,-80.53916,3as,greg,85,
2061,2017,vulture,Vulture,26.02563,-80.53917,3as,gbhe,4,
2061,2017,vulture,Vulture,26.02563,-80.53917,3as,greg,184,
2061,2017,vulture,Vulture,26.02563,-80.53917,3as,lada,3,
2061,2018,vulture,Vulture,26.02564,-80.53916,3as,gbhe,33,
2061,2018,vulture,Vulture,26.02564,-80.53916,3as,greg,200,
2061,2020,vulture,Vulture,26.02765,-80.54106,3as,anhi,1,"1s indicate presence"
2061,2020,vulture,Vulture,26.02765,-80.54106,3as,greg,211,"1s indicate presence"
2061,2020,vulture,Vulture,26.02765,-80.54106,3as,rosp,6,"1s indicate presence"
2061,2020,vulture,Vulture,26.02765,-80.54106,3as,smwh,10,"1s indicate presence"
2061,2020,vulture,Vulture,26.02765,-80.54106,3as,sneg,5,"1s indicate presence"
2061,2020,vulture,Vulture,26.02765,-80.54106,3as,whib,65,"1s indicate presence"
2061,2021,vulture,Vulture,26.02765,-80.54106,3as,gbhe,32,
2061,2021,vulture,Vulture,26.02765,-80.54106,3as,greg,205,
2085,1999,outside_cypress,outside cypress,26.038533,-80.832867,3as,greg,3,
2085,1999,outside_cypress,outside cypress,26.040117,-80.829,3as,anhi,1,
2085,1999,outside_cypress,outside cypress,26.040117,-80.829,3as,gbhe,5,
2085,1999,outside_cypress,outside cypress,26.040117,-80.829,3as,greg,18,
2085,2002,outside_cypress,outside cypress,26.038667,-80.828333,3as,greg,35,
2085,2003,outside_cypress,outside cypress,26.037667,-80.827667,3as,greg,85,
2085,2003,outside_cypress,outside cypress,26.038667,-80.830833,3as,greg,300,
2085,2003,outside_cypress,outside cypress,26.040667,-80.832417,3as,gbhe,1,
2085,2003,outside_cypress,outside cypress,26.041667,-80.8335,3as,greg,40,
2092,2004,2092,,26.037717,-80.761917,3as,caeg,55,
2092,2004,2092,,26.037717,-80.761917,3as,greg,15,
2106,1999,mitten,mitten,26.032533,-80.692033,3as,anhi,12,
2106,1999,mitten,mitten,26.032533,-80.692033,3as,bcnh,2,
2106,1999,mitten,mitten,26.032533,-80.692033,3as,gbhe,5,
2106,1999,mitten,mitten,26.032533,-80.692033,3as,greg,75,
2106,1999,mitten,mitten,26.0347,-80.691967,3as,anhi,4,
2106,1999,mitten,mitten,26.0347,-80.691967,3as,bcnh,4,
2106,1999,mitten,mitten,26.0347,-80.691967,3as,gbhe,2,
2106,1999,mitten,mitten,26.0347,-80.691967,3as,greg,5,
2106,2000,mitten,mitten,26.03505,-80.69115,3as,anhi,10,
2106,2000,mitten,mitten,26.03505,-80.69115,3as,gbhe,1,
2106,2000,mitten,mitten,26.03505,-80.69115,3as,greg,125,
2106,2001,mitten,mitten,26.0305,-80.688167,3as,caeg,24,
2106,2001,mitten,mitten,26.0305,-80.688167,3as,greg,110,
2106,2002,mitten,mitten,26.0305,-80.688167,3as,greg,16,
2106,2003,mitten,mitten,26.0305,-80.688167,3as,greg,2,
2106,2003,mitten,mitten,26.0355,-80.689333,3as,greg,33,
2114,2009,kinich,KINICH,26.0425,-80.50308,3ase,gbhe,1,
2114,2009,kinich,KINICH,26.0425,-80.50308,3ase,greg,60,
2114,2011,kinich,Kinich,26.0425,-80.50308,3ase,greg,35,
2114,2011,kinich,Kinich,26.0425,-80.50308,3ase,wost,120,
2114,2018,kinich,Kinich,26.0425,-80.50308,3ase,gbhe,8,
