"year","date","colony","colony_old","latitude","longitude","start_transect","end_transect","start_time","end_time","observer","photo_sets","photos","species","behavior","count","notes"
2022,2022-04-28,63,63,,,22,last,0.32291666666666669,0.4291666666666667,"H. Coates",4184-4206,4555-4573,sneg,nesting,55,"Possible SNEG Count were other smwh or LBHE chicks"
2022,2022-04-28,63,63,,,22,last,0.32291666666666669,0.4291666666666667,"L. Garner",4184-4206,4555-4573,wost,nesting,50,""
2022,2022-04-28,89,89,,,22,last,0.32291666666666669,0.4291666666666667,"L. Garner",4184-4206,4221-4231,greg,nesting,33,"several islands"
2022,2022-04-28,89,89,,,22,last,0.32291666666666669,0.4291666666666667,"H. Coates",4184-4206,4221-4231,greg,nesting,50,"LBHE in numbers , maybe only 25 GREG with rest being SNEG?"
2022,2022-04-28,lox73,Tyr/Lox73,,,22,last,0.32291666666666669,0.4291666666666667,"L. Garner",4184-4206,4197-4214,greg,nesting,13,"one island by itself,1st photos"
2022,2022-04-28,lox73,Tyr/Lox73,,,22,last,0.32291666666666669,0.4291666666666667,"H. Coates",4184-4206,4197-4214,greg,nesting,25,"ANHI nests with chicks, LBHE around"
2022,2022-04-28,lox73,Tyr/Lox73,,,22,last,0.32291666666666669,0.4291666666666667,"L. Garner",4184-4206,4197-4214,sneg,nesting,13,"one island by itself,1st photos"
2022,2022-04-28,lox73,Tyr/Lox73,,,22,last,0.32291666666666669,0.4291666666666667,"H. Coates",4184-4206,4197-4214,sneg,nesting,15,"ANHI nests with chicks, LBHE around"
2022,2022-04-28,lox99,Lox99,,,22,last,0.32291666666666669,0.4291666666666667,"H. Coates",4184-4206,4232-4332,gbhe,nesting,6,"LBHE,GLIB,ANHI nesting. Between GREG, WHIB, and SNEG it is difficult to differentiate , lots of snowies so if no WHIB in photos add count to snowies (probably 500 nest in total)"
2022,2022-04-28,lox99,Lox99,,,22,last,0.32291666666666669,0.4291666666666667,"L. Garner",4184-4206,4232-4332,greg,nesting,275,"LBHE,TRHE"
2022,2022-04-28,lox99,Lox99,,,22,last,0.32291666666666669,0.4291666666666667,"H. Coates",4184-4206,4232-4332,greg,nesting,215,"LBHE,GLIB,ANHI nesting. Between GREG, WHIB, and SNEG it is difficult to differentiate , lots of snowies so if no WHIB in photos add count to snowies (probably 500 nest in total)"
2022,2022-04-28,lox99,Lox99,,,22,last,0.32291666666666669,0.4291666666666667,"H. Coates",4184-4206,4232-4332,rosp,nesting,1,"LBHE,GLIB,ANHI nesting. Between GREG, WHIB, and SNEG it is difficult to differentiate , lots of snowies so if no WHIB in photos add count to snowies (probably 500 nest in total)"
2022,2022-04-28,lox99,Lox99,,,22,last,0.32291666666666669,0.4291666666666667,"L. Garner",4184-4206,4232-4332,sneg,nesting,195,"LBHE,TRHE"
2022,2022-04-28,lox99,Lox99,,,22,last,0.32291666666666669,0.4291666666666667,"H. Coates",4184-4206,4232-4332,sneg,nesting,175,"LBHE,GLIB,ANHI nesting. Between GREG, WHIB, and SNEG it is difficult to differentiate , lots of snowies so if no WHIB in photos add count to snowies (probably 500 nest in total)"
2022,2022-04-28,lox99,Lox99,,,22,last,0.32291666666666669,0.4291666666666667,"L. Garner",4184-4206,4232-4332,whib,nesting,50,"LBHE,TRHE"
2022,2022-04-28,lox99,Lox99,,,22,last,0.32291666666666669,0.4291666666666667,"H. Coates",4184-4206,4232-4332,whib,nesting,50,"LBHE,GLIB,ANHI nesting. Between GREG, WHIB, and SNEG it is difficult to differentiate , lots of snowies so if no WHIB in photos add count to snowies (probably 500 nest in total)"
2022,2022-04-28,lox_nc1,CookNC1,,,22,last,0.32291666666666669,0.4291666666666667,"H. Coates",4184-4206,4471-4485,greg,roosting,3,"Probably not nesting WOST, just considering"
2022,2022-04-28,lox_nc1,CookNC1,,,22,last,0.32291666666666669,0.4291666666666667,"L. Garner",4184-4206,4471-4485,greg,nesting,3,""
2022,2022-04-28,lox_nc1,CookNC1,,,22,last,0.32291666666666669,0.4291666666666667,"H. Coates",4184-4206,4471-4485,wost,roosting,50,"Probably not nesting WOST, just considering"
2022,2022-04-28,lox_nc1,CookNC1,,,22,last,0.32291666666666669,0.4291666666666667,"L. Garner",4184-4206,4471-4485,wost,nesting,31,""
2022,2022-04-28,lox_ramp,Lox Ramp/011,,,22,last,0.32291666666666669,0.4291666666666667,"L. Garner",4184-4206,4381-4421,gbhe,nesting,1,"small darks"
2022,2022-04-28,lox_ramp,Lox Ramp/011,,,22,last,0.32291666666666669,0.4291666666666667,"H. Coates",4184-4206,4381-4421,gbhe,nesting,2,"est. 4000 total nests(wh). Forgot to record SNEG numbers"
2022,2022-04-28,lox_ramp,Lox Ramp/011,,,22,last,0.32291666666666669,0.4291666666666667,"L. Garner",4184-4206,4381-4421,greg,nesting,50,"small darks"
2022,2022-04-28,lox_ramp,Lox Ramp/011,,,22,last,0.32291666666666669,0.4291666666666667,"H. Coates",4184-4206,4381-4421,greg,nesting,150,"est. 4000 total nests(wh). Forgot to record SNEG numbers"
2022,2022-04-28,lox_ramp,Cook Lox 11,,,22,last,0.32291666666666669,0.4291666666666667,"L. Garner",4184-4206,4422-4459,greg,nesting,44,""
2022,2022-04-28,lox_ramp,Cook Lox 11,,,22,last,0.32291666666666669,0.4291666666666667,"H. Coates",4184-4206,4422-4459,greg,nesting,75,""
2022,2022-04-28,lox_ramp,Lox Ramp/011,,,22,last,0.32291666666666669,0.4291666666666667,"H. Coates",4184-4206,4381-4421,rosp,nesting,45,"est. 4000 total nests(wh). Forgot to record SNEG numbers"
2022,2022-04-28,lox_ramp,Lox Ramp/011,,,22,last,0.32291666666666669,0.4291666666666667,"L. Garner",4184-4206,4381-4421,sneg,nesting,400,"small darks"
2022,2022-04-28,lox_ramp,Cook Lox 11,,,22,last,0.32291666666666669,0.4291666666666667,"L. Garner",4184-4206,4422-4459,sneg,nesting,53,""
2022,2022-04-28,lox_ramp,Cook Lox 11,,,22,last,0.32291666666666669,0.4291666666666667,"H. Coates",4184-4206,4422-4459,sneg,nesting,125,""
2022,2022-04-28,lox_ramp,Lox Ramp/011,,,22,last,0.32291666666666669,0.4291666666666667,"L. Garner",4184-4206,4381-4421,whib,roosting,50,"small darks"
2022,2022-04-28,lox_ramp,Lox Ramp/011,,,22,last,0.32291666666666669,0.4291666666666667,"L. Garner",4184-4206,4381-4421,whib,nesting,3000,"small darks"
2022,2022-04-28,lox_ramp,Lox Ramp/011,,,22,last,0.32291666666666669,0.4291666666666667,"H. Coates",4184-4206,4381-4421,whib,nesting,2500,"est. 4000 total nests(wh). Forgot to record SNEG numbers"
2022,2022-04-28,lox_ramp,Cook Lox 11,,,22,last,0.32291666666666669,0.4291666666666667,"L. Garner",4184-4206,4422-4459,wost,roosting,60,""
2022,2022-04-28,lox_ramp,Cook Lox 11,,,22,last,0.32291666666666669,0.4291666666666667,"H. Coates",4184-4206,4422-4459,wost,nesting,70,""
2022,2022-04-28,lox_west,Lox West,,,22,last,0.32291666666666669,0.4291666666666667,"H. Coates",4184-4206,4501-4554,gbhe,nesting,5,"ANHI,LBHE. Possible SNEG Count were other smwh or LBHE chicks"
2022,2022-04-28,lox_west,Lox West,,,22,last,0.32291666666666669,0.4291666666666667,"L. Garner",4184-4206,4501-4554,greg,nesting,70,""
2022,2022-04-28,lox_west,Lox West,,,22,last,0.32291666666666669,0.4291666666666667,"H. Coates",4184-4206,4501-4554,greg,nesting,60,"ANHI,LBHE. Possible SNEG Count were other smwh or LBHE chicks"
2022,2022-04-28,lox_west,Lox West,,,22,last,0.32291666666666669,0.4291666666666667,"L. Garner",4184-4206,4501-4554,rosp,nesting,3,""
2022,2022-04-28,lox_west,Lox West,,,22,last,0.32291666666666669,0.4291666666666667,"H. Coates",4184-4206,4501-4554,rosp,nesting,5,"ANHI,LBHE. Possible SNEG Count were other smwh or LBHE chicks"
2022,2022-04-28,lox_west,Lox West,,,22,last,0.32291666666666669,0.4291666666666667,"L. Garner",4184-4206,4501-4554,sneg,nesting,270,""
2022,2022-04-28,lox_west,Lox West,,,22,last,0.32291666666666669,0.4291666666666667,"H. Coates",4184-4206,4501-4554,sneg,nesting,120,"ANHI,LBHE. Possible SNEG Count were other smwh or LBHE chicks"
2022,2022-04-28,lox_west,Lox West,,,22,last,0.32291666666666669,0.4291666666666667,"L. Garner",4184-4206,4501-4554,whib,roosting,100,""
2022,2022-04-28,lox_west,Lox West,,,22,last,0.32291666666666669,0.4291666666666667,"H. Coates",4184-4206,4501-4554,whib,roosting,700,"ANHI,LBHE. Possible SNEG Count were other smwh or LBHE chicks"
2022,2022-04-28,lox_west,Lox West,,,22,last,0.32291666666666669,0.4291666666666667,"L. Garner",4184-4206,4501-4554,whib,nesting,450,""
2022,2022-04-28,utu,Utu,,,22,last,0.32291666666666669,0.4291666666666667,"H. Coates",4184-4206,4184-4196,gbhe,nesting,3,"ANHI nests with chicks"
2022,2022-04-28,utu,Utu,,,22,last,0.32291666666666669,0.4291666666666667,"L. Garner",4184-4206,4184-4196,greg,nesting,47,""
2022,2022-04-28,utu,Utu,,,22,last,0.32291666666666669,0.4291666666666667,"H. Coates",4184-4206,4184-4196,greg,nesting,65,"ANHI nests with chicks"
2022,2022-04-28,vaquita,100,,,22,last,0.32291666666666669,0.4291666666666667,"L. Garner",4184-4206,4215-4220,greg,nesting,6,""
2022,2022-04-28,vaquita,100,,,22,last,0.32291666666666669,0.4291666666666667,"H. Coates",4184-4206,4215-4220,greg,nesting,10,""
2022,2022-05-17,,80,,,1,19,0.3125,0.54375000000000007,"H. Coates",4604-5266,4604-4623,gbhe,nesting,1,"GREG: lots of GREG chicks (BIG/near fledging age), clumped into \nests\ for count"
2022,2022-05-17,,99,,,1,19,0.3125,0.54375000000000007,"H. Coates",4604-5266,4843-4852,gbhe,nesting,1,"GREG: lots of GREG chicks (BIG/near fledging age), clumped into \nests\ for count, ANHI too"
2022,2022-05-17,,80,,,1,19,0.3125,0.54375000000000007,"L. Garner",4604-5266,4604-4623,greg,nesting,56,"correct waypoint. GREG: lots of fledged"
2022,2022-05-17,,80,,,1,19,0.3125,0.54375000000000007,"H. Coates",4604-5266,4604-4623,greg,nesting,95,"GREG: lots of GREG chicks (BIG/near fledging age), clumped into \nests\ for count"
2022,2022-05-17,,99,,,1,19,0.3125,0.54375000000000007,"L. Garner",4604-5266,4843-4852,greg,nesting,8,""
2022,2022-05-17,,99,,,1,19,0.3125,0.54375000000000007,"H. Coates",4604-5266,4843-4852,greg,nesting,12,"GREG: lots of GREG chicks (BIG/near fledging age), clumped into \nests\ for count, ANHI too"
2022,2022-05-17,,99,,,1,19,0.3125,0.54375000000000007,"H. Coates",4604-5266,4843-4852,sneg,roosting,1,"GREG: lots of GREG chicks (BIG/near fledging age), clumped into \nests\ for count, ANHI too"
2022,2022-05-17,,98,,,1,19,0.3125,0.54375000000000007,"L. Garner",4604-5266,4853-4861,sneg,nesting,35,"LBHE present, SNEG: LBHE ? white chicks/compare to April"
2022,2022-05-17,,98,,,1,19,0.3125,0.54375000000000007,"H. Coates",4604-5266,4853-4861,sneg,nesting,55,"1/2 of SNEG probably LBHE nests/chicks"
2022,2022-05-17,6th_bridge,6th Bridge,,,1,19,0.3125,0.54375000000000007,"L. Garner",4604-5266,5012-5123,greg,nesting,400,"SMWT: WHIB and SNEG"
2022,2022-05-17,6th_bridge,6th Bridge,,,1,19,0.3125,0.54375000000000007,"H. Coates",4604-5266,5012-5123,greg,nesting,85,"GREG: lots of GREG chicks (BIG/near fledging age), clumped into \nests\ for count"
2022,2022-05-17,6th_bridge,6th Bridge,,,1,19,0.3125,0.54375000000000007,"L. Garner",4604-5266,5012-5123,rosp,nesting,3,"SMWT: WHIB and SNEG"
2022,2022-05-17,6th_bridge,6th Bridge,,,1,19,0.3125,0.54375000000000007,"H. Coates",4604-5266,5012-5123,rosp,nesting,35,"GREG: lots of GREG chicks (BIG/near fledging age), clumped into \nests\ for count"
2022,2022-05-17,6th_bridge,6th Bridge,,,1,19,0.3125,0.54375000000000007,"L. Garner",4604-5266,5012-5123,smwh,nesting,1500,"SMWT: WHIB and SNEG"
2022,2022-05-17,6th_bridge,6th Bridge,,,1,19,0.3125,0.54375000000000007,"H. Coates",4604-5266,5012-5123,smwh,nesting,150,"GREG: lots of GREG chicks (BIG/near fledging age), clumped into \nests\ for count"
2022,2022-05-17,6th_bridge,6th Bridge,,,1,19,0.3125,0.54375000000000007,"H. Coates",4604-5266,5012-5123,sneg,nesting,50,"GREG: lots of GREG chicks (BIG/near fledging age), clumped into \nests\ for count"
2022,2022-05-17,6th_bridge,6th Bridge,,,1,19,0.3125,0.54375000000000007,"H. Coates",4604-5266,5012-5123,whib,nesting,500,"GREG: lots of GREG chicks (BIG/near fledging age), clumped into \nests\ for count"
2022,2022-05-17,72,72,,,1,19,0.3125,0.54375000000000007,"H. Coates",4604-5266,4703-4712,gbhe,nesting,4,"GREG: lots of GREG chicks (BIG/near fledging age), clumped into \nests\ for count, ANHI too"
2022,2022-05-17,72,72,,,1,19,0.3125,0.54375000000000007,"L. Garner",4604-5266,4703-4712,greg,nesting,51,"GREG: fledglings"
2022,2022-05-17,72,72,,,1,19,0.3125,0.54375000000000007,"H. Coates",4604-5266,4703-4712,greg,nesting,55,"GREG: lots of GREG chicks (BIG/near fledging age), clumped into \nests\ for count, ANHI too"
2022,2022-05-17,aerie,Aerie,,,1,19,0.3125,0.54375000000000007,"L. Garner",4604-5266,4643-4650,greg,roosting,18,"GREG: fledglings"
2022,2022-05-17,aerie,Aerie,,,1,19,0.3125,0.54375000000000007,"L. Garner",4604-5266,4643-4650,greg,nesting,30,"GREG: fledglings"
2022,2022-05-17,aerie,Aerie,,,1,19,0.3125,0.54375000000000007,"H. Coates",4604-5266,4643-4650,greg,nesting,52,"GREG: lots of GREG chicks (BIG/near fledging age), clumped into \nests\ for count"
2022,2022-05-17,alley_north,Alley North,,,1,19,0.3125,0.54375000000000007,"L. Garner",4604-5266,5132-5219,greg,nesting,400,"WHIB: chicks big, SMWT: SNEG/LBHE"
2022,2022-05-17,alley_north,Alley North,,,1,19,0.3125,0.54375000000000007,"H. Coates",4604-5266,5132-5219,greg,nesting,350,"GREG: lots of GREG chicks (BIG/near fledging age), clumped into \nests\ for count, WHIB: uhhhhh"
2022,2022-05-17,alley_north,Alley North,,,1,19,0.3125,0.54375000000000007,"H. Coates",4604-5266,5132-5219,rosp,nesting,50,"GREG: lots of GREG chicks (BIG/near fledging age), clumped into \nests\ for count, WHIB: uhhhhh"
2022,2022-05-17,alley_north,Alley North,,,1,19,0.3125,0.54375000000000007,"L. Garner",4604-5266,5132-5219,smwh,nesting,400,"WHIB: chicks big, SMWT: SNEG/LBHE"
2022,2022-05-17,alley_north,Alley North,,,1,19,0.3125,0.54375000000000007,"L. Garner",4604-5266,5132-5219,whib,nesting,3000,"WHIB: chicks big, SMWT: SNEG/LBHE"
2022,2022-05-17,alley_north,Alley North,,,1,19,0.3125,0.54375000000000007,"H. Coates",4604-5266,5132-5219,whib,nesting,2000,"GREG: lots of GREG chicks (BIG/near fledging age), clumped into \nests\ for count, WHIB: uhhhhh"
2022,2022-05-17,auster,Auster,,,1,19,0.3125,0.54375000000000007,"H. Coates",4604-5266,4624-4632,gbhe,nesting,1,"GREG: lots of GREG chicks (BIG/near fledging age), clumped into \nests\ for count"
2022,2022-05-17,auster,Auster,,,1,19,0.3125,0.54375000000000007,"H. Coates",4604-5266,4624-4632,greg,roosting,2,"GREG: lots of GREG chicks (BIG/near fledging age), clumped into \nests\ for count"
2022,2022-05-17,auster,Auster,,,1,19,0.3125,0.54375000000000007,"L. Garner",4604-5266,4624-4632,greg,nesting,21,"GREG: fledglings"
2022,2022-05-17,auster,Auster,,,1,19,0.3125,0.54375000000000007,"H. Coates",4604-5266,4624-4632,greg,nesting,45,"GREG: lots of GREG chicks (BIG/near fledging age), clumped into \nests\ for count"
2022,2022-05-17,carp,92,,,1,19,0.3125,0.54375000000000007,"L. Garner",4604-5266,4666-4672,greg,roosting,12,"Chac? GREG: fledglings"
2022,2022-05-17,carp,92,,,1,19,0.3125,0.54375000000000007,"L. Garner",4604-5266,4666-4672,greg,nesting,16,"Chac? GREG: fledglings"
2022,2022-05-17,carp,92,,,1,19,0.3125,0.54375000000000007,"H. Coates",4604-5266,4666-4672,greg,nesting,35,"GREG: lots of GREG chicks (BIG/near fledging age), clumped into \nests\ for count"
2022,2022-05-17,cypress_city,Cypress City,,,1,19,0.3125,0.54375000000000007,"L. Garner",4604-5266,5124-5131,gbhe,nesting,1,""
2022,2022-05-17,cypress_city,Cypress City,,,1,19,0.3125,0.54375000000000007,"L. Garner",4604-5266,5124-5131,greg,nesting,15,""
2022,2022-05-17,cypress_city,Cypress City,,,1,19,0.3125,0.54375000000000007,"H. Coates",4604-5266,5124-5131,greg,nesting,28,"GREG: lots of GREG chicks (BIG/near fledging age), clumped into \nests\ for count"
2022,2022-05-17,cypress_city,Cypress City,,,1,19,0.3125,0.54375000000000007,"L. Garner",4604-5266,5124-5131,rosp,nesting,1,""
2022,2022-05-17,diana,Diana,,,1,19,0.3125,0.54375000000000007,"L. Garner",4604-5266,4686-4702,greg,nesting,60,"GREG: huge fledglings"
2022,2022-05-17,diana,Diana,,,1,19,0.3125,0.54375000000000007,"H. Coates",4604-5266,4686-4702,greg,nesting,70,"GREG: lots of GREG chicks (BIG/near fledging age), clumped into \nests\ for count"
2022,2022-05-17,enlil,Enlil/Epona,,,1,19,0.3125,0.54375000000000007,"H. Coates",4604-5266,4713-4729,gbhe,nesting,1,"GREG: lots of GREG chicks (BIG/near fledging age), clumped into \nests\ for count"
2022,2022-05-17,enlil,Enlil/Epona,,,1,19,0.3125,0.54375000000000007,"H. Coates",4604-5266,4713-4729,greg,roosting,7,"GREG: lots of GREG chicks (BIG/near fledging age), clumped into \nests\ for count"
2022,2022-05-17,enlil,Enlil/Epona,,,1,19,0.3125,0.54375000000000007,"L. Garner",4604-5266,4713-4729,greg,nesting,52,"GREG: huge chicks"
2022,2022-05-17,enlil,Enlil/Epona,,,1,19,0.3125,0.54375000000000007,"H. Coates",4604-5266,4713-4729,greg,nesting,52,"GREG: lots of GREG chicks (BIG/near fledging age), clumped into \nests\ for count"
2022,2022-05-17,forseti,Forsetti,,,1,19,0.3125,0.54375000000000007,"L. Garner",4604-5266,4730-4741,greg,nesting,27,""
2022,2022-05-17,forseti,Forsetti,,,1,19,0.3125,0.54375000000000007,"H. Coates",4604-5266,4730-4741,greg,nesting,29,"GREG: lots of GREG chicks (BIG/near fledging age), clumped into \nests\ for count"
2022,2022-05-17,hidden,Hidden,,,1,19,0.3125,0.54375000000000007,"L. Garner",4604-5266,4651-4665,greg,roosting,11,"GREG: fledglings, ROSP: fledglings"
2022,2022-05-17,hidden,Hidden,,,1,19,0.3125,0.54375000000000007,"H. Coates",4604-5266,4651-4665,greg,roosting,10,"GREG AND ROSP: lots of GREG AND ROSP chicks (BIG/near fledging age), clumped into \nests\ for count"
2022,2022-05-17,hidden,Hidden,,,1,19,0.3125,0.54375000000000007,"L. Garner",4604-5266,4651-4665,greg,nesting,23,"GREG: fledglings, ROSP: fledglings"
2022,2022-05-17,hidden,Hidden,,,1,19,0.3125,0.54375000000000007,"H. Coates",4604-5266,4651-4665,greg,nesting,25,"GREG AND ROSP: lots of GREG AND ROSP chicks (BIG/near fledging age), clumped into \nests\ for count"
2022,2022-05-17,hidden,Hidden,,,1,19,0.3125,0.54375000000000007,"L. Garner",4604-5266,4651-4665,rosp,nesting,3,"GREG: fledglings, ROSP: fledglings"
2022,2022-05-17,hidden,Hidden,,,1,19,0.3125,0.54375000000000007,"H. Coates",4604-5266,4651-4665,rosp,nesting,11,"GREG AND ROSP: lots of GREG AND ROSP chicks (BIG/near fledging age), clumped into \nests\ for count"
2022,2022-05-17,horus,Horus,,,1,19,0.3125,0.54375000000000007,"L. Garner",4604-5266,4765-4842,gbhe,nesting,10,"WHIB: west side"
2022,2022-05-17,horus,Horus,,,1,19,0.3125,0.54375000000000007,"H. Coates",4604-5266,4765-4842,gbhe,nesting,30,"GREG: lots of GREG chicks (BIG/near fledging age), clumped into \nests\ for count"
2022,2022-05-17,horus,Horus,,,1,19,0.3125,0.54375000000000007,"L. Garner",4604-5266,4765-4842,greg,nesting,120,"WHIB: west side"
2022,2022-05-17,horus,Horus,,,1,19,0.3125,0.54375000000000007,"H. Coates",4604-5266,4765-4842,greg,nesting,115,"GREG: lots of GREG chicks (BIG/near fledging age), clumped into \nests\ for count"
2022,2022-05-17,horus,Horus,,,1,19,0.3125,0.54375000000000007,"H. Coates",4604-5266,4765-4842,rosp,nesting,1,"GREG: lots of GREG chicks (BIG/near fledging age), clumped into \nests\ for count"
2022,2022-05-17,horus,Horus,,,1,19,0.3125,0.54375000000000007,"L. Garner",4604-5266,4765-4842,smwh,nesting,200,"WHIB: west side"
2022,2022-05-17,horus,Horus,,,1,19,0.3125,0.54375000000000007,"H. Coates",4604-5266,4765-4842,smwh,nesting,20,"GREG: lots of GREG chicks (BIG/near fledging age), clumped into \nests\ for count"
2022,2022-05-17,horus,Horus,,,1,19,0.3125,0.54375000000000007,"L. Garner",4604-5266,4765-4842,whib,nesting,150,"WHIB: west side"
2022,2022-05-17,horus,Horus,,,1,19,0.3125,0.54375000000000007,"H. Coates",4604-5266,4765-4842,whib,nesting,30,"GREG: lots of GREG chicks (BIG/near fledging age), clumped into \nests\ for count"
2022,2022-05-17,jerrod,Jerrod,,,1,19,0.3125,0.54375000000000007,"L. Garner",4604-5266,4877-4891,gbhe,nesting,1,"BCNH present"
2022,2022-05-17,jerrod,Jerrod,,,1,19,0.3125,0.54375000000000007,"L. Garner",4604-5266,4877-4891,greg,nesting,34,"BCNH present"
2022,2022-05-17,jerrod,Jerrod,,,1,19,0.3125,0.54375000000000007,"H. Coates",4604-5266,4877-4891,greg,nesting,48,"GREG: lots of GREG chicks (BIG/near fledging age), clumped into \nests\ for count, after note: didn't look hard enough for known smhe"
2022,2022-05-17,jerrod,Jerrod,,,1,19,0.3125,0.54375000000000007,"L. Garner",4604-5266,4877-4891,smwh,nesting,15,"BCNH present"
2022,2022-05-17,jetport_new,Jetport New,,,1,19,0.3125,0.54375000000000007,"H. Coates",4604-5266,4673-4685,greg,roosting,4,"WOST: !!!yay!!!"
2022,2022-05-17,jetport_new,Jetport New,,,1,19,0.3125,0.54375000000000007,"L. Garner",4604-5266,4673-4685,greg,nesting,5,"WOST: chicks too!"
2022,2022-05-17,jetport_new,Jetport New,,,1,19,0.3125,0.54375000000000007,"L. Garner",4604-5266,4673-4685,wost,nesting,3,"WOST: chicks too!"
2022,2022-05-17,jetport_new,Jetport New,,,1,19,0.3125,0.54375000000000007,"H. Coates",4604-5266,4673-4685,wost,nesting,3,"WOST: !!!yay!!!"
2022,2022-05-17,joule,Joule,,,1,19,0.3125,0.54375000000000007,"L. Garner",4604-5266,4862-4876,greg,nesting,42,"GREG: large chicks"
2022,2022-05-17,joule,Joule,,,1,19,0.3125,0.54375000000000007,"H. Coates",4604-5266,4862-4876,greg,nesting,41,"GREG: lots of GREG chicks (BIG/near fledging age), clumped into \nests\ for count"
2022,2022-05-17,jupiter,Jupiter,,,1,19,0.3125,0.54375000000000007,"L. Garner",4604-5266,4892-4920,greg,nesting,78,"GREG: large chicks"
2022,2022-05-17,jupiter,Jupiter,,,1,19,0.3125,0.54375000000000007,"H. Coates",4604-5266,4892-4920,greg,nesting,82,"GREG: lots of GREG chicks (BIG/near fledging age), clumped into \nests\ for count"
2022,2022-05-17,kidlow,Kidlow,,,1,19,0.3125,0.54375000000000007,"L. Garner",4604-5266,4560-4968,greg,nesting,29,""
2022,2022-05-17,kidlow,Kidlow,,,1,19,0.3125,0.54375000000000007,"H. Coates",4604-5266,4560-4968,greg,nesting,28,"GREG: lots of GREG chicks (BIG/near fledging age), clumped into \nests\ for count"
2022,2022-05-17,kingu,Kingu,,,1,19,0.3125,0.54375000000000007,"L. Garner",4604-5266,4969-4982,smwh,nesting,26,"SMWT: SNEG or LBHE"
2022,2022-05-17,kingu,Kingu,,,1,19,0.3125,0.54375000000000007,"H. Coates",4604-5266,4969-4982,sneg,nesting,35,"SNEG: no LBHE seen but maybe present/half of count"
2022,2022-05-17,kinich,Kinich,,,1,19,0.3125,0.54375000000000007,"L. Garner",4604-5266,?-4959,gbhe,nesting,6,"WOST: at least"
2022,2022-05-17,kinich,Kinich,,,1,19,0.3125,0.54375000000000007,"H. Coates",4604-5266,?-4959,gbhe,nesting,1,"GREG: lots of GREG chicks (BIG/near fledging age), clumped into \nests\ for count"
2022,2022-05-17,kinich,Kinich,,,1,19,0.3125,0.54375000000000007,"L. Garner",4604-5266,?-4959,greg,nesting,46,"WOST: at least"
2022,2022-05-17,kinich,Kinich,,,1,19,0.3125,0.54375000000000007,"H. Coates",4604-5266,?-4959,greg,nesting,35,"GREG: lots of GREG chicks (BIG/near fledging age), clumped into \nests\ for count"
2022,2022-05-17,kinich,Kinich,,,1,19,0.3125,0.54375000000000007,"L. Garner",4604-5266,?-4959,wost,nesting,3,"WOST: at least"
2022,2022-05-17,kinich,Kinich,,,1,19,0.3125,0.54375000000000007,"H. Coates",4604-5266,?-4959,wost,nesting,11,"GREG: lots of GREG chicks (BIG/near fledging age), clumped into \nests\ for count"
2022,2022-05-17,little_d,Little D,,,1,19,0.3125,0.54375000000000007,"L. Garner",4604-5266,4633-4642,greg,roosting,12,"GREG: fledglings"
2022,2022-05-17,little_d,Little D,,,1,19,0.3125,0.54375000000000007,"L. Garner",4604-5266,4633-4642,greg,nesting,24,"GREG: fledglings"
2022,2022-05-17,little_d,Little D,,,1,19,0.3125,0.54375000000000007,"H. Coates",4604-5266,4633-4642,greg,nesting,38,"GREG: lots of GREG chicks (BIG/near fledging age), clumped into \nests\ for count"
2022,2022-05-17,nanse,Nanse,,,1,19,0.3125,0.54375000000000007,"L. Garner",4604-5266,4983-5011,greg,nesting,64,"SMWT: LBHE and TRHE present, WHIB/SNEG"
2022,2022-05-17,nanse,Nanse,,,1,19,0.3125,0.54375000000000007,"H. Coates",4604-5266,4983-5011,greg,nesting,40,"GREG: lots of GREG chicks (BIG/near fledging age), clumped into \nests\ for count, SMWT: hard to ID all, maybe WHIB"
2022,2022-05-17,nanse,Nanse,,,1,19,0.3125,0.54375000000000007,"L. Garner",4604-5266,4983-5011,rosp,nesting,4,"SMWT: LBHE and TRHE present, WHIB/SNEG"
2022,2022-05-17,nanse,Nanse,,,1,19,0.3125,0.54375000000000007,"H. Coates",4604-5266,4983-5011,rosp,nesting,5,"GREG: lots of GREG chicks (BIG/near fledging age), clumped into \nests\ for count, SMWT: hard to ID all, maybe WHIB"
2022,2022-05-17,nanse,Nanse,,,1,19,0.3125,0.54375000000000007,"L. Garner",4604-5266,4983-5011,smwh,nesting,150,"SMWT: LBHE and TRHE present, WHIB/SNEG"
2022,2022-05-17,nanse,Nanse,,,1,19,0.3125,0.54375000000000007,"H. Coates",4604-5266,4983-5011,smwh,nesting,50,"GREG: lots of GREG chicks (BIG/near fledging age), clumped into \nests\ for count, SMWT: hard to ID all, maybe WHIB"
2022,2022-05-17,nanse,Nanse,,,1,19,0.3125,0.54375000000000007,"H. Coates",4604-5266,4983-5011,sneg,nesting,60,"GREG: lots of GREG chicks (BIG/near fledging age), clumped into \nests\ for count, SMWT: hard to ID all, maybe WHIB"
2022,2022-05-17,pocket,Ganga,,,1,19,0.3125,0.54375000000000007,"L. Garner",4604-5266,no photos,greg,nesting,3,""
2022,2022-05-17,rhea,Rhea,,,1,19,0.3125,0.54375000000000007,"L. Garner",4604-5266,5220-5257,greg,nesting,120,"All SMHE present"
